id,Y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27
198,1,75301,66737,0,32,119441,1000,32020,1,122669,127989,1,120883,67094,117991,1,127808,119789,1,118860,1,1,126469,1,83439,,,
199,1,75485,7557,0,33,119193,1000,303218,1,122422,128342,1,120635,7914,120058,1,119777,119542,1,118832,1,1,128536,1,83623,,,
200,1,39732,69163,0,38,119715,1000,142485,1,185053,138089,1,121157,69520,119566,1,121759,182173,1,119832,1,1,128044,1,47870,,,
201,1,43346,187,0,42,119193,1000,303218,2,122422,128412,1,120635,544,121710,1,119777,119542,1,118832,1,1,130188,1,51484,,,
202,0,19417,21051,0,36,120722,2000,130937,1,123950,128299,1,122164,21408,123820,1,168464,121070,1,118832,1,1,132298,1,27555,,,
203,1,75015,15534,0,44,120460,1000,131003,1,123688,128051,1,121902,15891,120488,1,134546,120808,1,118832,1,1,128966,1,83153,,,
204,1,5674,3710,0,38,119193,7000,303218,1,122422,128412,1,120635,4067,126300,1,119777,119542,1,118832,1,1,134778,1,13812,,,
205,1,40811,70,0,39,119650,2000,315517,1,123227,138411,1,121092,427,120110,1,121648,120347,1,119703,1,1,128588,1,48949,,,
206,1,42942,51803,0,45,120018,1000,317393,1,123596,138039,1,121460,52160,118698,1,122548,120716,2,119644,1,3,127176,1,51080,,,
207,1,34571,4579,0,31,129973,2000,29271,1,133552,138223,1,131415,4936,120693,1,306572,130672,1,119703,1,1,129171,1,42709,,,
208,1,36948,8711,0,40,122434,15000,315517,1,126012,138325,1,123876,9068,120460,1,131664,123132,1,119703,1,1,128938,1,45086,,,
209,1,40203,31888,0,28,119622,3000,44319,1,123201,51008,1,121064,32245,118026,3,121628,120321,1,119927,1,1,126504,1,48341,,,
210,1,37825,5921,0,33,120196,8000,32092,1,123424,127939,1,121638,6278,118012,1,138211,120544,1,118800,1,1,126490,1,45963,,,
211,1,35582,6295,0,35,118779,4000,303218,1,122006,128342,1,120221,6652,118508,1,242854,119126,1,118832,1,1,126986,1,43720,,,
212,1,36972,7097,0,35,119558,8000,320873,1,122786,128342,1,121000,7454,118585,1,264271,119906,1,118832,1,1,127063,1,45110,,,
213,0,9541,49320,0,41,120064,1000,315517,1,123643,138298,1,121506,49677,119337,1,121648,120763,1,119703,1,1,127815,1,17679,,,
214,1,20070,46683,0,45,120824,1000,317393,1,286110,139279,1,122266,47040,118087,1,134655,283230,1,121022,1,1,126565,1,28208,,,
215,1,79173,17344,0,47,134179,1000,130504,1,137407,128385,1,135621,17701,118817,1,137017,134527,1,118832,1,1,127295,1,87311,,,
216,0,22362,13831,0,35,120447,1000,143302,1,124024,138050,1,121889,14188,120559,1,128789,121144,1,119703,1,1,129037,1,30500,,,
217,1,43607,64771,0,40,118751,2000,32020,1,121980,128079,1,120193,65128,117949,1,143830,119100,1,118950,1,1,126427,1,51745,,,
218,1,26730,3771,0,43,119510,1000,130937,1,122737,128299,1,120952,4128,118431,1,312460,119857,1,118832,1,1,126909,1,34868,,,
219,1,46443,16116,0,45,121520,3000,130697,1,124748,128326,1,122962,16473,120242,1,242850,121868,1,118832,1,2,128720,1,54581,,,
220,1,41437,8538,0,37,119190,1000,130504,1,122419,128385,1,120632,8895,120025,1,170236,119539,1,118832,1,1,128503,1,49575,,,
221,1,35144,56700,0,38,122734,1000,142996,1,126312,139089,1,124176,57057,118649,1,124733,123432,1,120804,1,1,127127,1,43282,,,
222,1,44081,54299,0,44,128596,2000,130942,1,131824,130342,1,130038,54656,118702,1,133159,128944,1,121213,1,1,127180,1,52219,,,
223,0,26235,3131,0,37,120306,1000,130723,1,123534,128342,1,121748,3488,119669,1,129031,120654,1,118832,1,2,128147,1,34373,,,
224,1,42313,55656,0,40,119868,2000,305094,1,123096,129280,1,121310,56013,118694,1,138619,120216,1,120151,1,1,127172,1,50451,,,
225,1,82815,55593,0,31,120061,1000,142803,1,123640,138050,1,121503,55950,119121,1,272401,120760,1,119703,1,1,127599,1,90953,,,
226,1,5674,8186,0,39,119190,1000,130504,1,122419,128385,1,120632,8543,120025,1,170236,119539,1,118832,1,1,128503,1,13812,,,
227,1,40322,4148,0,39,118779,1000,303218,2,122006,128051,1,120221,4505,118952,1,119777,119126,1,118832,1,1,127430,1,48460,,,
228,1,33269,4927,0,39,121370,1000,130723,1,124598,128299,1,122812,5284,118529,1,224996,121718,1,118832,1,1,127007,1,41407,,,
229,1,83522,25011,0,36,119772,1000,142485,1,123350,138024,1,121214,25368,118169,1,121890,120470,1,93003,1,1,126647,1,91660,,,
230,1,33198,70301,1,35,120267,4000,142929,1,123845,138341,1,121709,70658,118579,1,315364,120965,1,119703,1,1,127057,1,41336,,,
231,0,20974,7000,0,38,119650,1000,320873,1,122878,128299,1,121092,7357,118854,1,281314,119998,1,118832,1,1,127332,1,29112,,,
232,1,81554,1430,0,45,119325,1000,130752,1,122552,127902,1,120767,1787,119252,1,132005,119672,1,118773,1,1,127730,1,89692,,,
233,1,32997,889,0,40,122516,3000,143558,1,126095,137960,1,123958,1246,122357,1,122701,123215,1,119703,1,1,130835,1,41135,,,
234,1,28296,4361,0,45,119203,14000,130630,1,311125,128342,1,120645,4718,118731,1,134590,308245,1,118832,1,1,127209,1,36434,,,
235,1,34353,2391,0,34,119558,1000,320873,1,122786,127961,1,121000,2748,118572,1,160993,119906,1,118832,1,1,127050,1,42491,,,
236,1,42278,6065,0,34,119650,3000,320873,1,122878,128412,1,121092,6422,120441,1,281314,119998,1,118832,1,1,128919,1,50416,,,
237,1,75477,14776,1,38,119576,3000,131003,1,122803,128224,1,121018,15133,120125,1,134525,119923,1,118832,1,1,128603,1,83615,,,
238,1,17670,111973,0,37,119650,1000,315517,1,123227,138298,1,121092,112330,118925,1,244725,120347,1,119703,1,1,127403,1,25808,,,
239,1,41629,33682,0,44,119441,2000,32020,1,122669,128090,1,120883,34039,118012,1,133565,119789,1,118961,1,1,126490,1,49767,,,
240,1,45242,16545,0,45,118779,1000,303218,1,122006,128025,1,120221,16902,118273,1,119777,119126,1,92132,1,1,126751,1,53380,,,
241,1,42642,6500,0,35,118779,1000,303218,1,122006,128342,2,120221,6857,118892,1,242854,119126,1,118832,1,1,127370,1,50780,,,
242,1,20311,19368,0,53,118771,244000,32020,1,122000,128095,1,120213,19725,118012,1,130499,119120,1,118966,1,1,126490,1,28449,,,
243,1,5851,11970,0,50,120074,3000,142929,1,312346,138341,1,121516,12327,119284,1,298227,309466,1,119703,1,1,127762,1,13989,,,
244,1,26014,13881,0,41,120267,4000,142929,2,123845,138325,1,121709,14238,120137,1,314350,120965,1,119703,1,1,128615,1,34152,,,
245,1,24316,4511,0,37,120064,1000,315517,1,123643,138444,2,121506,4868,119206,1,122190,120763,1,119703,1,1,127684,1,32454,,,
246,1,60926,17128,0,35,119797,2000,142485,1,123376,138223,1,121239,17485,118545,1,291093,120496,1,119703,1,1,127023,1,69064,,,
247,1,45950,6024,0,42,120064,5000,315517,1,123643,138444,1,121506,6381,16374,1,121648,120763,1,119703,1,1,24852,1,54088,,,
248,1,2286,13809,0,33,121645,1000,131259,1,124874,127961,1,123087,14166,117975,1,129396,121994,1,118832,1,1,126453,1,10424,,,
249,1,4263,13459,0,40,119080,1000,282787,1,122308,128224,1,120522,13816,119852,1,281314,119428,1,118832,1,1,128330,3,12401,,,
250,1,44378,49979,0,38,118779,1000,303218,1,122006,128224,1,120221,50336,118474,1,119777,119126,1,118832,1,1,126952,1,52516,,,
251,1,35246,15924,0,39,128260,1000,143210,1,131838,138050,1,129702,16281,120498,1,130259,128958,1,119703,1,1,128976,1,43384,,,
252,1,80091,52499,0,41,118751,1000,32020,1,121980,127983,1,120193,52856,117949,1,119768,119100,1,118854,1,1,126427,1,88229,,,
253,1,44374,52953,0,37,120312,1000,44319,1,123890,138100,1,121754,53310,118020,1,124619,121010,1,119632,1,1,126498,1,52512,,,
254,1,81090,59802,0,40,125896,6000,143022,1,129474,138384,1,127338,60159,122103,1,308371,126594,1,119703,1,1,130581,1,89228,,,
255,1,44970,29799,0,31,119797,1000,142485,1,123376,138050,1,121239,30156,119385,1,132705,120496,1,119703,1,1,127863,1,53108,,,
256,1,34268,2307,0,42,120703,1000,143558,1,124280,138411,1,122145,2664,277835,1,122701,121400,1,119703,1,1,286313,1,42406,,,
257,1,36922,4982,0,54,120381,2000,143236,1,123958,138298,1,121823,5339,118502,1,314331,121078,1,119703,1,1,126980,1,45060,,,
258,1,81986,15541,0,35,119510,1000,130937,1,122737,127902,1,120952,15898,120130,1,312460,119857,1,118773,1,1,128608,1,90124,,,
259,1,7689,127756,0,42,119325,1000,130752,1,122552,128224,1,120767,128113,118474,1,132005,119672,1,118832,1,1,126952,1,15827,,,
260,1,7356,5406,1,46,120064,2000,315517,1,123643,138411,1,121506,5763,122149,1,121648,120763,1,119703,1,1,130627,1,15494,,,
261,1,31693,46261,0,37,122696,1000,143051,1,126274,138325,1,124138,46618,118520,1,133876,123394,1,119703,1,1,126998,1,39831,,,
262,1,8542,51779,0,38,119193,1000,303218,1,122422,128412,1,120635,52136,120441,1,119777,119542,1,118832,1,2,128919,1,16680,,,
263,1,80091,70203,0,44,119270,1000,130697,1,122497,127968,1,120712,70560,19737,1,195512,119617,1,118832,1,1,28215,1,88229,,,
264,1,33857,20534,0,50,120312,4000,44319,1,123890,138218,1,121754,20891,118363,1,128910,121010,1,119961,1,1,126841,1,41995,,,
265,1,42863,65544,0,44,119650,1000,315517,1,123227,137999,1,121092,65901,119323,1,121648,120347,1,119742,1,1,127801,1,51001,,,
266,1,1968,15413,0,43,124543,3000,134215,1,127771,128256,1,125985,15770,119867,1,214381,124891,2,119127,3,1,128345,1,10106,,,
267,1,20730,18199,0,37,118779,1000,303218,1,122006,128342,1,120221,18556,118585,1,119777,119126,1,118832,1,1,127063,1,28868,,,
268,1,39118,17705,0,47,118751,3000,32020,1,121980,128219,1,120193,18062,118012,1,130652,119100,1,119090,1,1,126490,1,47256,,,
269,1,6673,5446,0,35,120064,1000,315517,1,123643,138341,1,121506,5803,120135,1,244725,120763,1,119703,1,1,128613,1,14811,,,
270,1,74755,3136,1,40,121662,5000,130723,1,124890,128299,1,123104,3493,118529,1,310994,122010,1,118832,1,1,127007,1,82893,,,
271,1,6673,52471,0,42,119650,1000,315517,1,123227,138211,1,121092,52828,123614,1,121648,120347,1,119954,1,1,132092,1,14811,,,
272,1,81744,5311,0,36,121217,5000,130723,1,124445,128290,1,122659,5668,118731,1,276149,121565,1,119161,1,1,127209,1,89882,,,
273,1,80362,1430,0,44,119325,1000,130752,1,122552,127902,1,120767,1787,119252,1,132005,119672,1,118773,1,1,127730,1,88500,,,
274,1,16664,50539,0,41,120312,4000,44319,1,123890,137909,1,121754,50896,118083,1,251541,121010,1,119652,1,1,126561,1,24802,,,
275,1,34079,4687,0,35,119193,1000,303218,1,122422,128326,1,120635,5044,118462,1,119777,119542,2,118832,1,1,126940,1,42217,,,
276,1,4718,51109,0,40,119699,1000,130723,1,122927,131012,1,121141,51466,124337,1,156757,120047,1,121735,1,1,132815,1,12856,,,
277,1,5851,32316,0,41,124711,1000,144293,1,128289,139690,1,126153,32673,118777,2,310537,125409,1,121433,1,1,127255,1,13989,,,
278,1,80091,3887,0,43,119620,3000,130752,1,122848,128224,1,121062,4244,129688,1,237873,119968,1,118832,2,1,138166,1,88229,,,
279,1,22414,18199,0,35,118779,1000,303218,1,122006,128342,1,120221,18556,118585,1,119777,119126,1,118832,1,1,127063,1,30552,,,
280,1,43653,2600,0,46,119203,1000,130630,1,311125,128342,1,120645,2957,121781,1,135704,308245,1,118832,1,1,130259,1,51791,,,
281,1,2280,53168,0,46,119763,1000,130697,1,122991,129090,1,121205,53525,129006,1,127552,120111,1,119933,1,1,137484,1,10418,,,
282,1,31581,75274,0,44,127693,1000,130937,1,130921,130864,1,129135,75631,119867,1,296381,128041,1,121735,1,2,128345,1,39719,,,
283,1,44870,28908,0,30,125648,1000,134331,1,128876,128326,1,127090,29265,125215,1,211777,125996,1,118832,1,1,133693,1,53008,,,
284,1,19306,72324,0,33,119788,1000,295086,1,123365,146917,1,121230,72681,118184,1,121785,120485,1,128660,1,1,126662,2,27444,,,
285,1,2580,1056,0,29,119763,1000,130697,1,122991,128887,1,121205,1413,118960,1,128121,120111,1,119758,1,1,127438,1,10718,,,
286,1,47608,13074,0,41,119622,1000,44319,1,123201,138005,1,121064,13431,118150,1,121639,120321,1,119748,1,1,126628,1,55746,,,
287,1,28429,17096,0,41,120018,1000,317393,1,123596,138039,1,121460,17453,118087,1,122990,120716,1,119644,1,1,126565,1,36567,,,
288,1,8542,6036,0,45,119657,1000,303218,1,122885,128412,1,121099,6393,122078,1,242854,120005,1,118832,1,1,130556,1,16680,,,
289,1,18307,18256,0,39,119193,3000,303218,1,122422,128445,1,120635,18613,118755,1,120319,119542,1,118832,1,1,127233,1,26445,,,
290,1,80327,1012,0,37,120722,39000,130937,1,123950,128299,1,122164,1369,120383,1,126561,121070,1,118832,1,1,128861,1,88465,,,
291,1,43020,4567,0,31,118779,1000,303218,1,122006,128224,1,120221,4924,120121,1,119777,119126,1,118832,1,1,128599,1,51158,,,
292,1,82593,124,0,37,120064,2000,315517,1,123643,138444,1,121506,481,118589,1,121648,120763,1,119703,1,1,127067,1,90731,,,
293,1,28588,2625,0,37,119147,1000,305094,1,122375,129069,1,120589,2982,119192,1,151215,119495,1,119623,1,1,127670,1,36726,,,
294,1,82771,7257,0,35,120064,1000,315517,1,123643,138223,1,121506,7614,120693,1,227093,120763,1,119703,1,1,129171,1,90909,,,
295,1,5680,7416,0,30,119193,1000,303218,1,122422,128224,1,120635,7773,119995,1,119777,119542,1,118832,1,1,128473,1,13818,,,
296,0,74932,5046,0,38,120722,1000,130937,1,123950,128385,1,122164,5403,118967,1,246715,121070,1,118832,1,1,127445,1,83070,,,
297,1,35025,18704,0,33,119193,1000,303218,1,122422,128385,1,120635,19061,121954,1,119777,119542,1,118832,1,1,130432,1,43163,,,
298,1,34282,4677,0,43,119193,1000,303218,1,122422,128224,1,120635,5034,120734,2,119777,119542,1,118832,1,1,129212,1,42420,,,
299,1,1970,21321,0,40,121221,1000,130594,1,124449,128299,1,122663,21678,119961,1,251491,121569,1,118832,1,1,128439,1,10108,,,
300,1,45272,5533,0,34,120064,6000,315517,1,123643,138024,1,121506,5890,118344,1,121648,120763,1,93003,1,1,126822,1,53410,,,
301,1,26992,1933,0,45,119657,1000,303218,1,122885,128299,1,121099,2290,119252,1,119777,120005,1,118832,2,1,127730,1,35130,,,
302,1,81219,5670,0,34,119657,2000,303218,1,122885,128299,1,121099,6027,121376,1,126273,120005,1,118832,1,1,129854,1,89357,,,
303,1,28179,8361,0,45,119650,2000,320873,1,122878,129301,1,121092,8718,119374,1,170236,119998,1,120172,1,1,127852,1,36317,,,
304,1,34641,55845,0,43,119441,2000,32020,1,122669,127939,1,120883,56202,118012,1,283606,119789,2,118800,1,1,126490,1,42779,,,
305,1,8975,52145,0,41,120064,1000,315517,1,123643,138341,1,121506,52502,120135,2,121648,120763,1,119703,1,1,128613,1,17113,,,
306,1,35881,5280,0,41,121217,1000,130723,1,124445,129596,1,122659,5637,124204,1,284465,121565,1,120467,1,1,132682,1,44019,,,
307,1,81901,15584,0,33,150210,1000,130697,1,153438,130864,1,151652,15941,128710,1,312929,150558,1,121735,1,1,137188,1,90039,,,
308,1,5674,16753,0,50,119193,1000,303218,1,122422,128299,1,120635,17110,118854,1,119777,119542,1,118832,1,1,127332,1,13812,,,
309,1,33297,4987,0,36,120570,4000,143022,1,124148,138341,1,122012,5344,119053,1,240477,121268,1,119703,1,1,127531,1,41435,,,
310,1,303048,2873,0,44,118819,3000,305094,1,122047,128169,1,120261,3230,119333,1,141381,119167,1,119040,2,1,127811,1,311186,,,
311,1,18307,5757,0,42,127981,2000,130966,1,131209,128445,1,129423,6114,118755,1,134027,128329,1,118832,1,1,127233,1,26445,,,
312,1,82871,3037,0,44,119650,1000,315517,1,123227,138223,1,121092,3394,120693,1,121648,120347,1,119703,1,1,129171,1,91009,,,
313,1,40629,6275,0,37,118779,1000,303218,1,122006,128342,1,120221,6632,120793,1,119777,119126,1,118832,1,1,129271,1,48767,,,
314,1,6892,1976,0,40,120065,1000,131483,1,123293,128441,1,121507,2333,118449,1,302474,120413,1,119312,1,1,126927,1,15030,,,
315,1,5674,174,0,43,119657,1000,303218,1,122885,128412,1,121099,531,121710,1,119777,120005,1,118832,1,1,130188,1,13812,,,
316,1,24193,763,0,37,119325,1000,130752,1,122552,128299,1,120767,1120,118508,1,132005,119672,1,118832,1,1,126986,1,32331,,,
317,1,20416,3153,0,40,120570,3000,143022,1,124148,138298,1,122012,3510,147731,1,240477,121268,1,119703,1,1,156209,2,28554,,,
318,1,19306,16281,0,35,120528,1000,315517,1,124106,138050,1,121970,16638,120460,1,121648,121226,1,119703,1,1,128938,1,27444,,,
319,1,37496,7019,0,40,119650,22000,315517,1,123227,138298,1,121092,7376,118925,1,121648,120347,1,119703,1,1,127403,1,45634,,,
320,1,76430,7496,0,38,127495,5000,143468,1,131073,137952,1,128937,7853,122814,1,138846,128193,1,6852,1,1,131292,1,84568,,,
321,1,1976,1948,0,45,120970,1000,282787,1,124198,132973,1,122412,2305,122941,1,283163,121318,1,123751,1,1,131419,1,10114,,,
322,1,46783,122290,0,42,118779,2000,303218,1,122006,128224,1,120221,122647,122344,1,119777,119126,2,118832,1,1,130822,1,54921,,,
323,1,35004,1430,0,39,119325,5000,130752,1,122552,127902,1,120767,1787,119252,1,132005,119672,1,118773,1,1,127730,1,43142,,,
324,1,8542,235,1,44,119193,2000,303218,1,122422,128412,1,120635,592,120441,1,242854,119542,1,118832,1,1,128919,1,16680,,,
325,1,32440,2304,0,41,118779,21000,303218,1,122006,127902,1,120221,2661,277764,1,119777,119126,1,118773,1,1,286242,1,40578,,,
326,1,77076,23191,0,37,121671,1000,142929,1,125250,138314,1,123113,23548,118459,1,160025,122370,1,120057,1,1,126937,1,85214,,,
327,1,17932,15842,0,36,123721,1000,131394,1,126950,128224,1,125163,16199,120394,1,122195,124070,1,118832,1,1,128872,1,26070,,,
328,0,15353,21178,0,39,119441,1000,32020,1,122669,128095,1,120883,21535,117991,1,127523,119789,1,118966,1,1,126469,1,23491,,,
329,1,2019,8044,0,46,120835,9000,130504,1,124063,128385,1,122277,8401,123727,2,149287,121183,1,118832,1,1,132205,1,10157,,,
330,1,22349,2108,0,37,120247,1000,143102,1,123824,137960,1,121689,2465,118643,1,122245,120944,1,119703,1,1,127121,1,30487,,,
331,1,76271,5133,0,40,120800,1000,130630,1,124029,128299,1,122242,5490,118702,1,221700,121149,1,118832,1,1,127180,1,84409,,,
332,1,75477,7571,0,41,118779,33000,303218,1,122006,128224,1,120221,7928,118474,1,242854,119126,1,118832,1,1,126952,1,83615,,,
333,1,25964,14892,0,43,120196,1000,143051,1,123773,138298,1,121638,15249,123861,1,157544,120893,1,119703,1,1,132339,1,34102,,,
334,1,72079,7576,0,41,119650,1000,315517,1,123227,138341,1,121092,7933,120129,1,121648,120347,1,119703,1,1,128607,1,80217,,,
335,1,3018,70683,0,56,122434,1000,315517,1,126012,138325,1,123876,71040,119075,1,124433,123132,1,119703,1,1,127553,1,11156,,,
336,1,101496,4359,0,40,119657,1000,303218,1,122885,128299,1,121099,4716,119028,1,215815,120005,1,118832,1,1,127506,2,109634,,,
337,1,6673,89322,0,42,120528,1000,315517,1,124106,145098,1,121970,89679,125243,1,141017,121226,1,120400,1,1,133721,1,14811,,,
338,1,82438,6518,0,40,120064,1000,315517,1,123643,138341,1,121506,6875,123596,1,200835,120763,1,119703,1,1,132074,1,90576,,,
339,1,77793,7953,0,37,119193,1000,303218,1,122422,128051,1,120635,8310,120610,1,119777,119542,1,118832,1,1,129088,1,85931,,,
340,1,100460,6234,0,41,119515,1000,130942,1,122742,128326,1,120957,6591,118399,1,308270,119862,1,118832,1,1,126877,1,108598,,,
341,1,81005,1387,0,36,119650,1000,315517,1,123227,138050,1,121092,1744,120238,1,121648,120347,1,119703,1,1,128716,1,89143,,,
342,1,17511,4022,0,47,119325,2000,130752,1,122552,128342,1,120767,4379,118927,1,232701,119672,1,118832,1,1,127405,1,25649,,,
343,0,78880,59325,0,45,120064,2000,315517,1,123643,138325,1,121506,59682,204196,1,121648,120763,1,119703,1,1,212674,1,87018,,,
344,1,46789,7840,0,32,119650,1000,320873,1,122878,128326,1,121092,8197,118563,1,176316,119998,1,118832,1,1,127041,1,54927,,,
345,1,47782,124962,0,43,120064,1000,315517,1,123643,138223,1,121506,125319,122415,1,122190,120763,1,119703,1,1,130893,1,55920,,,
346,1,76077,128582,0,34,119657,1000,303218,1,122885,128462,1,121099,128939,118593,1,123427,120005,1,119186,1,1,127071,1,84215,,,
347,1,97608,14749,0,39,122467,5000,16972,1,125695,128445,1,123909,15106,118518,1,172536,122815,1,118832,1,1,126996,1,105746,,,
348,1,41752,57598,0,41,119510,12000,130937,1,122737,128169,1,120952,57955,118521,1,133265,119857,1,119040,1,1,126999,1,49890,,,
349,1,35052,2432,0,49,119917,1000,274216,1,123494,138298,1,121359,2789,119630,1,305276,120614,1,119703,1,1,128108,1,43190,,,
350,1,79994,84809,0,42,123766,3000,143819,1,127344,138325,1,125208,85166,121836,1,310537,124464,1,119703,1,1,130314,1,88132,,,
351,1,34247,4968,0,37,121217,3000,130723,1,124445,128342,1,122659,5325,119669,1,313231,121565,1,118832,1,1,128147,1,42385,,,
352,1,81812,7590,0,42,120064,1000,315517,1,123643,138223,1,121506,7947,118545,1,121648,120763,1,119703,1,1,127023,1,89950,,,
353,1,18299,254,0,39,120064,1000,315517,1,123643,138411,1,121506,611,120512,1,121648,120763,1,119703,1,1,128990,1,26437,,,
354,1,61723,56639,0,39,119622,1000,44319,1,123201,138078,1,121064,56996,118020,1,124061,120321,1,119821,1,1,126498,1,69861,,,
355,1,24680,7051,0,36,120021,1000,315517,1,123600,138444,1,121463,7408,120103,1,122002,120720,1,119703,1,1,128581,1,32818,,,
